"F_AREA";"scientificName";"LON";"LAT";"YEAR";"occurrenceStatus";"bathymetry"
NA;"Thunnus alalunga";23.7418856701092;-44.0122338971476;NA;0;NA
NA;"Thunnus alalunga";7.45066274427953;79.4515004587202;NA;0;NA
NA;"Thunnus alalunga";-15.2625819666716;37.6037665643549;NA;0;NA
NA;"Thunnus alalunga";28.3974424587227;-57.1394155239859;NA;0;NA
NA;"Thunnus alalunga";-24.0745148128129;-14.2920339713223;NA;0;NA
NA;"Thunnus alalunga";10.6250585018324;-39.2443270692242;NA;0;NA
NA;"Thunnus alalunga";-40.1158520091544;-42.1420092276243;NA;0;NA
NA;"Thunnus alalunga";-22.0977325242849;14.1504247133322;NA;0;NA
NA;"Thunnus alalunga";-32.3740345296066;20.8474792480109;NA;0;NA
NA;"Thunnus alalunga";2.76501304310508;37.1465118490715;NA;0;NA
NA;"Thunnus alalunga";-52.082911163377;67.3722109700057;NA;0;NA
NA;"Thunnus alalunga";-25.5378967664973;-3.41343111822082;NA;0;NA
NA;"Thunnus alalunga";7.75030694362639;0.972167870819715;NA;0;NA
NA;"Thunnus alalunga";28.6367891394106;-36.4816924945663;NA;0;NA
NA;"Thunnus alalunga";-1.74220736070312;-28.8211912895809;NA;0;NA
NA;"Thunnus alalunga";-22.7168626585139;-44.076654269407;NA;0;NA
NA;"Thunnus alalunga";-62.0321967252616;11.0396895753215;NA;0;NA
NA;"Thunnus alalunga";-5.48354872799264;-31.7122187351061;NA;0;NA
NA;"Thunnus alalunga";-62.5329057343717;-41.135684613782;NA;0;NA
NA;"Thunnus alalunga";-47.5198632482246;11.4106393464814;NA;0;NA
NA;"Thunnus alalunga";-54.3687604568331;7.89140434784272;NA;0;NA
NA;"Thunnus alalunga";-9.85600069193346;-65.0128052007727;NA;0;NA
NA;"Thunnus alalunga";-46.4782165141048;58.2734297147533;NA;0;NA
NA;"Thunnus alalunga";-23.1261461587901;-13.8862250135552;NA;0;NA
NA;"Thunnus alalunga";-25.3215431820906;24.1135844180952;NA;0;NA
NA;"Thunnus alalunga";34.3966103511699;73.0322687812834;NA;0;NA
NA;"Thunnus alalunga";-37.3930005963128;16.7628476692711;NA;0;NA
NA;"Thunnus alalunga";-24.6730457558239;-40.5116221294096;NA;0;NA
NA;"Thunnus alalunga";8.58751524479576;-3.78378292054482;NA;0;NA
NA;"Thunnus alalunga";-14.3505553465126;-31.0148273020924;NA;0;NA
NA;"Thunnus alalunga";-37.3554203264749;34.4910601923562;NA;0;NA
NA;"Thunnus alalunga";-37.8625854475607;42.099321208499;NA;0;NA
NA;"Thunnus alalunga";-31.570564822921;34.1354862064023;NA;0;NA
NA;"Thunnus alalunga";12.0949119659184;-49.827633242911;NA;0;NA
NA;"Thunnus alalunga";-38.2720803577775;-34.7427691339578;NA;0;NA
NA;"Thunnus alalunga";11.1858907548728;-53.284725407599;NA;0;NA
NA;"Thunnus alalunga";-30.2118693716134;-6.62580079400347;NA;0;NA
NA;"Thunnus alalunga";-9.11474817318629;60.8196896996997;NA;0;NA
NA;"Thunnus alalunga";-67.332849902252;-50.5054800567957;NA;0;NA
NA;"Thunnus alalunga";18.4692047022991;42.1911292753026;NA;0;NA
NA;"Thunnus alalunga";-19.8364951435605;24.1441811736891;NA;0;NA
NA;"Thunnus alalunga";7.81040395253162;-7.60980207086021;NA;0;NA
NA;"Thunnus alalunga";-60.1200120891777;40.3343224790254;NA;0;NA
NA;"Thunnus alalunga";3.97247166430426;-0.0901207243437269;NA;0;NA
NA;"Thunnus alalunga";-96.609844576358;28.1298051881719;NA;0;NA
NA;"Thunnus alalunga";-3.88545089511817;-53.2295300184129;NA;0;NA
NA;"Thunnus alalunga";-16.243128213846;6.6654601703581;NA;0;NA
NA;"Thunnus alalunga";-69.2362843339487;15.2666739773211;NA;0;NA
NA;"Thunnus alalunga";-2.8753235254977;65.1572629972673;NA;0;NA
NA;"Thunnus alalunga";-27.7901245113509;16.6454599158375;NA;0;NA
NA;"Thunnus alalunga";-0.185780794248242;55.5302515098845;NA;0;NA
NA;"Thunnus alalunga";24.0333125298248;-36.9039530383492;NA;0;NA
NA;"Thunnus alalunga";-40.8460062126889;-55.8164984356129;NA;0;NA
NA;"Thunnus alalunga";5.23266659301434;-63.6224568505172;NA;0;NA
NA;"Thunnus alalunga";-51.3170519722076;-68.979920926294;NA;0;NA
NA;"Thunnus alalunga";-26.6004870448991;56.4414675874885;NA;0;NA
NA;"Thunnus alalunga";19.9488272119149;-53.3030033833589;NA;0;NA
NA;"Thunnus alalunga";-51.8889427185453;40.2281602056553;NA;0;NA
NA;"Thunnus alalunga";-46.3161064773683;19.174881485575;NA;0;NA
NA;"Thunnus alalunga";15.7885108709008;-41.0748252978008;NA;0;NA
NA;"Thunnus alalunga";-12.1652027834649;-19.6816475041569;NA;0;NA
NA;"Thunnus alalunga";-25.2125545466938;61.8103357348694;NA;0;NA
NA;"Thunnus alalunga";26.7027961023701;39.0288916529272;NA;0;NA
NA;"Thunnus alalunga";15.8262263490974;-44.6657761815491;NA;0;NA
NA;"Thunnus alalunga";-30.0669039106238;24.5393527995485;NA;0;NA
NA;"Thunnus alalunga";-60.1644648355933;-56.2435029323718;NA;0;NA
NA;"Thunnus alalunga";10.4380654141988;-12.1406054000913;NA;0;NA
NA;"Thunnus alalunga";-1.49969634221109;-1.53556520665803;NA;0;NA
NA;"Thunnus alalunga";-18.8692359476886;-46.0784937930586;NA;0;NA
NA;"Thunnus alalunga";6.04715460439652;-33.6257847268479;NA;0;NA
NA;"Thunnus alalunga";-19.68470633263;40.8275275391855;NA;0;NA
NA;"Thunnus alalunga";-13.6507564187654;84.3151862235966;NA;0;NA
NA;"Thunnus alalunga";-14.5795758513227;-26.6139539698626;NA;0;NA
NA;"Thunnus alalunga";-12.6046002231315;-33.8599706346791;NA;0;NA
NA;"Thunnus alalunga";21.7350497470516;-59.6603728038581;NA;0;NA
NA;"Thunnus alalunga";-21.6856608480715;-55.890475753462;NA;0;NA
NA;"Thunnus alalunga";-54.7348974984651;-38.4509691009798;NA;0;NA
NA;"Thunnus alalunga";-2.51211476569539;-56.1085090117328;NA;0;NA
NA;"Thunnus alalunga";-70.2994337240792;32.9405887186738;NA;0;NA
NA;"Thunnus alalunga";-34.5415266498476;44.907063883005;NA;0;NA
NA;"Thunnus alalunga";-45.6546392904461;40.0541366927963;NA;0;NA
NA;"Thunnus alalunga";-18.5553941155524;-56.4931324553871;NA;0;NA
NA;"Thunnus alalunga";-49.1782965338148;6.60356863578095;NA;0;NA
NA;"Thunnus alalunga";-40.6698032847058;40.7597583054892;NA;0;NA
NA;"Thunnus alalunga";17.4725424079653;59.4470641170972;NA;0;NA
NA;"Thunnus alalunga";1.82495095982289;0.577788920572535;NA;0;NA
NA;"Thunnus alalunga";24.020540232048;34.1191796858767;NA;0;NA
NA;"Thunnus alalunga";10.5671593621235;-26.1962679291596;NA;0;NA
NA;"Thunnus alalunga";-51.0002421377523;-63.6980048480518;NA;0;NA
NA;"Thunnus alalunga";-45.2618472147861;-25.8802989394698;NA;0;NA
NA;"Thunnus alalunga";11.9006291370346;75.9139662473901;NA;0;NA
NA;"Thunnus alalunga";-81.7333036674023;10.1538295935191;NA;0;NA
NA;"Thunnus alalunga";10.5322029616191;-21.2324043064596;NA;0;NA
NA;"Thunnus alalunga";-12.3968246342261;-45.6602121599666;NA;0;NA
NA;"Thunnus alalunga";-28.0038874559834;61.959884628382;NA;0;NA
NA;"Thunnus alalunga";-52.466689938632;-42.1052898215284;NA;0;NA
NA;"Thunnus alalunga";-3.44307257592414;45.9951834719902;NA;0;NA
NA;"Thunnus alalunga";-21.2085952692378;-9.28652489053559;NA;0;NA
NA;"Thunnus alalunga";31.7727166412697;73.4044578252639;NA;0;NA
NA;"Thunnus alalunga";-45.5892402101888;55.566994009608;NA;0;NA
NA;"Thunnus alalunga";-33.3593778777898;-67.2199422986581;NA;0;NA
NA;"Thunnus alalunga";21.1380684891136;-54.8340091550586;NA;0;NA
NA;"Thunnus alalunga";9.10595673620248;-29.3462550162789;NA;0;NA
NA;"Thunnus alalunga";-7.70523701820166;2.72034386179838;NA;0;NA
NA;"Thunnus alalunga";-28.7073627832769;-25.8280172084164;NA;0;NA
NA;"Thunnus alalunga";-23.6736938724756;65.2271345512475;NA;0;NA
NA;"Thunnus alalunga";-22.6112668433023;-0.568407625012915;NA;0;NA
NA;"Thunnus alalunga";-11.1116632949948;-22.2247836948816;NA;0;NA
NA;"Thunnus alalunga";-27.9563085166791;59.6818407451154;NA;0;NA
NA;"Thunnus alalunga";-59.8134629938752;43.1893717156931;NA;0;NA
NA;"Thunnus alalunga";-14.0577686129369;-1.66699604993191;NA;0;NA
NA;"Thunnus alalunga";-39.5728041766965;56.2688463340419;NA;0;NA
NA;"Thunnus alalunga";-32.8568932993148;-31.6402804944246;NA;0;NA
NA;"Thunnus alalunga";-94.0876665615394;22.0192516582663;NA;0;NA
NA;"Thunnus alalunga";-3.04841668155776;-3.96735028478482;NA;0;NA
NA;"Thunnus alalunga";-33.2166844621122;18.7507035657558;NA;0;NA
NA;"Thunnus alalunga";-17.845363386046;-55.7120258542809;NA;0;NA
NA;"Thunnus alalunga";-28.3884990330813;50.975665209823;NA;0;NA
NA;"Thunnus alalunga";-43.4429214504085;-80.1980699059327;NA;0;NA
NA;"Thunnus alalunga";-40.5844301207788;-53.2847388902725;NA;0;NA
NA;"Thunnus alalunga";-3.18386817783042;-46.7003452362813;NA;0;NA
NA;"Thunnus alalunga";-11.7432598077204;41.5066535607874;NA;0;NA
NA;"Thunnus alalunga";-38.4350284994244;-67.7941427071698;NA;0;NA
NA;"Thunnus alalunga";-14.4474647105172;65.8854161785528;NA;0;NA
NA;"Thunnus alalunga";-64.2807004266402;68.0366919468581;NA;0;NA
NA;"Thunnus alalunga";-25.4913683783324;-12.7414831544823;NA;0;NA
NA;"Thunnus alalunga";-44.6398216944683;28.4127600429755;NA;0;NA
NA;"Thunnus alalunga";3.84891541024348;-37.9194380272081;NA;0;NA
NA;"Thunnus alalunga";-18.4101695025469;-38.0351154281108;NA;0;NA
NA;"Thunnus alalunga";17.2696481530435;-55.940465848352;NA;0;NA
NA;"Thunnus alalunga";-60.4446904047687;66.9106426502005;NA;0;NA
NA;"Thunnus alalunga";-81.8713056236661;14.909347295932;NA;0;NA
NA;"Thunnus alalunga";14.6560277624709;-26.4103133077315;NA;0;NA
NA;"Thunnus alalunga";-55.6675647375283;-43.8689738408777;NA;0;NA
NA;"Thunnus alalunga";-18.7250825506686;-43.9124733557878;NA;0;NA
NA;"Thunnus alalunga";2.18496017873823;-57.9887168702303;NA;0;NA
NA;"Thunnus alalunga";7.87297656558175;-33.2593513123792;NA;0;NA
NA;"Thunnus alalunga";-8.0348515117283;2.56758019374661;NA;0;NA
NA;"Thunnus alalunga";-4.31914471124699;44.5031149583414;NA;0;NA
NA;"Thunnus alalunga";-77.4238772194366;22.2992365078039;NA;0;NA
NA;"Thunnus alalunga";-14.7271638582168;-33.4446420444248;NA;0;NA
NA;"Thunnus alalunga";-0.425241629202311;-48.3964332826665;NA;0;NA
NA;"Thunnus alalunga";-42.7783043397719;-69.1846362778917;NA;0;NA
NA;"Thunnus alalunga";-20.9681265708097;50.8568852014996;NA;0;NA
NA;"Thunnus alalunga";-31.367388686964;8.31400451483631;NA;0;NA
NA;"Thunnus alalunga";-24.3406444835075;-32.2898248795712;NA;0;NA
NA;"Thunnus alalunga";12.0479056951893;41.565706209084;NA;0;NA
NA;"Thunnus alalunga";-8.09502091219147;-44.9964623921893;NA;0;NA
NA;"Thunnus alalunga";-40.4134021803539;40.477059155094;NA;0;NA
NA;"Thunnus alalunga";2.55163933100523;-11.4892690196204;NA;0;NA
NA;"Thunnus alalunga";10.0401593913794;-21.7768334182561;NA;0;NA
NA;"Thunnus alalunga";-19.5963808783215;-30.9958504644899;NA;0;NA
NA;"Thunnus alalunga";11.7311280876859;-8.7688580626339;NA;0;NA
NA;"Thunnus alalunga";-94.5231145814275;21.5654964843383;NA;0;NA
NA;"Thunnus alalunga";-2.63476703245985;3.78074490322592;NA;0;NA
NA;"Thunnus alalunga";-8.00200719295487;-34.9044649558242;NA;0;NA
NA;"Thunnus alalunga";-26.0615732670143;9.14792766101117;NA;0;NA
NA;"Thunnus alalunga";2.74255964530223;-0.981940940963109;NA;0;NA
NA;"Thunnus alalunga";-19.9241791973223;-11.3899977726778;NA;0;NA
NA;"Thunnus alalunga";-17.7837325234787;1.47047723644223;NA;0;NA
NA;"Thunnus alalunga";7.41147584154826;-38.2699156850946;NA;0;NA
NA;"Thunnus alalunga";33.9784226194654;32.3901255252064;NA;0;NA
NA;"Thunnus alalunga";-18.3039133712025;-61.2421862339442;NA;0;NA
NA;"Thunnus alalunga";-18.2603132405258;-24.8480936504879;NA;0;NA
NA;"Thunnus alalunga";-66.4626512400212;-79.1731541541661;NA;0;NA
NA;"Thunnus alalunga";-0.475332296458152;-48.4705513124775;NA;0;NA
NA;"Thunnus alalunga";-21.8071093467894;0.834403977984669;NA;0;NA
NA;"Thunnus alalunga";10.4534828963495;-61.2385506643728;NA;0;NA
NA;"Thunnus alalunga";-47.0316171393468;-29.1110522518086;NA;0;NA
NA;"Thunnus alalunga";-36.5678889786303;-63.1451250992653;NA;0;NA
NA;"Thunnus alalunga";-21.0070228277717;29.9190665154896;NA;0;NA
NA;"Thunnus alalunga";11.5789618675927;34.6490514618815;NA;0;NA
NA;"Thunnus alalunga";6.70934217833059;-36.7126961918424;NA;0;NA
NA;"Thunnus alalunga";10.0122914214103;-62.3263817166827;NA;0;NA
NA;"Thunnus alalunga";-5.66848829868973;-44.4219471496799;NA;0;NA
NA;"Thunnus alalunga";-30.6446819534317;22.4937887740684;NA;0;NA
NA;"Thunnus alalunga";-24.404246994367;42.2650386486358;NA;0;NA
NA;"Thunnus alalunga";10.8634694242954;55.7629827508966;NA;0;NA
NA;"Thunnus alalunga";-18.0060404983712;12.5652121370845;NA;0;NA
NA;"Thunnus alalunga";-44.0453429421938;23.6341358946332;NA;0;NA
NA;"Thunnus alalunga";-49.1482582708334;-55.1138642535111;NA;0;NA
NA;"Thunnus alalunga";-30.2283866201259;-17.1336256980903;NA;0;NA
NA;"Thunnus alalunga";3.91235303996527;-35.9445228783271;NA;0;NA
NA;"Thunnus alalunga";-35.4652049398936;24.373254952939;NA;0;NA
NA;"Thunnus alalunga";20.1755137635474;-64.4624032650311;NA;0;NA
NA;"Thunnus alalunga";-2.67221440360958;-11.2345576406129;NA;0;NA
NA;"Thunnus alalunga";-59.7384329894975;39.3982084602494;NA;0;NA
NA;"Thunnus alalunga";22.679795539352;32.9984481164594;NA;0;NA
NA;"Thunnus alalunga";-36.3935549572479;-77.140361482895;NA;0;NA
NA;"Thunnus alalunga";-2.47833730812526;-31.7829607918253;NA;0;NA
NA;"Thunnus alalunga";-52.7500873938925;11.9086969954562;NA;0;NA
NA;"Thunnus alalunga";-15.2453986034983;-66.6267131823827;NA;0;NA
NA;"Thunnus alalunga";-86.4238979160654;16.160438739956;NA;0;NA
NA;"Thunnus alalunga";-1.40539165937685;-36.0891009264989;NA;0;NA
NA;"Thunnus alalunga";-0.95412923728183;-0.0173188343218014;NA;0;NA
NA;"Thunnus alalunga";-0.593833345498876;-6.77515174453215;NA;0;NA
NA;"Thunnus alalunga";0.740695620444426;-10.9145791318183;NA;0;NA
NA;"Thunnus alalunga";-30.5534696318529;35.0571421361755;NA;0;NA
NA;"Thunnus alalunga";-15.8843758418108;-61.9351479340446;NA;0;NA
NA;"Thunnus alalunga";-1.06882937939882;-14.2063174548495;NA;0;NA
NA;"Thunnus alalunga";-29.2022633692894;13.3676444650532;NA;0;NA
NA;"Thunnus alalunga";-55.871541956372;18.1788625721248;NA;0;NA
NA;"Thunnus alalunga";7.06136941075107;-29.2776557353642;NA;0;NA
NA;"Thunnus alalunga";-13.2227984904434;-10.1149195925871;NA;0;NA
NA;"Thunnus alalunga";-69.68505624278;12.2200144427863;NA;0;NA
NA;"Thunnus alalunga";5.60674500508875;82.2623679509881;NA;0;NA
NA;"Thunnus alalunga";-16.3655425086951;58.4173401181333;NA;0;NA
NA;"Thunnus alalunga";-33.0426187490839;-9.54869454934166;NA;0;NA
NA;"Thunnus alalunga";-47.6216445647208;28.3252001545043;NA;0;NA
NA;"Thunnus alalunga";-23.6736326421117;-46.964900042793;NA;0;NA
NA;"Thunnus alalunga";15.1391976418807;-32.6208048514673;NA;0;NA
NA;"Thunnus alalunga";4.99071102721882;-60.5575514075399;NA;0;NA
NA;"Thunnus alalunga";4.59736874285147;-5.63605566047336;NA;0;NA
NA;"Thunnus alalunga";-19.0383929479158;27.5041352798362;NA;0;NA
NA;"Thunnus alalunga";-5.52592876738934;-21.6531467520891;NA;0;NA
NA;"Thunnus alalunga";-11.7463313129618;-52.9679167459116;NA;0;NA
NA;"Thunnus alalunga";22.1501939879491;36.3985133713321;NA;0;NA
NA;"Thunnus alalunga";-17.8874521830259;39.3246717664154;NA;0;NA
NA;"Thunnus alalunga";-20.8015194996061;27.7374062987405;NA;0;NA
NA;"Thunnus alalunga";-19.1962586340934;-70.4987792458814;NA;0;NA
NA;"Thunnus alalunga";-0.118169250187855;71.2282821600848;NA;0;NA
NA;"Thunnus alalunga";-17.2219659031991;66.9292474485234;NA;0;NA
NA;"Thunnus alalunga";-60.8279249983664;-55.1235644872423;NA;0;NA
NA;"Thunnus alalunga";-4.32792624284332;-6.50023888676508;NA;0;NA
NA;"Thunnus alalunga";-92.7095474108549;24.5055985085038;NA;0;NA
NA;"Thunnus alalunga";-39.6391263460724;22.290145179815;NA;0;NA
NA;"Thunnus alalunga";-73.9412440410453;24.2667529598392;NA;0;NA
NA;"Thunnus alalunga";-32.9461753160828;43.5304589283767;NA;0;NA
NA;"Thunnus alalunga";14.9781780454243;40.116877110749;NA;0;NA
NA;"Thunnus alalunga";-26.8169126551407;-52.0794603831741;NA;0;NA
NA;"Thunnus alalunga";-18.2474170271263;25.0165324068296;NA;0;NA
NA;"Thunnus alalunga";23.8323624463092;-36.0825942631191;NA;0;NA
NA;"Thunnus alalunga";18.5642274342847;37.9052416418224;NA;0;NA
NA;"Thunnus alalunga";-16.8368372740065;-46.3692893168879;NA;0;NA
NA;"Thunnus alalunga";-38.3854569831152;13.8353881159981;NA;0;NA
NA;"Thunnus alalunga";11.9868962194537;-5.14132572287918;NA;0;NA
NA;"Thunnus alalunga";-37.7295450430084;45.9630282291556;NA;0;NA
NA;"Thunnus alalunga";-32.2674063155464;4.97619232539133;NA;0;NA
NA;"Thunnus alalunga";-54.1847087115402;55.5086294453144;NA;0;NA
NA;"Thunnus alalunga";-17.7659407911744;-26.9877034625769;NA;0;NA
NA;"Thunnus alalunga";-79.4381794546898;20.6363672808315;NA;0;NA
NA;"Thunnus alalunga";-25.911752210715;12.0563258667893;NA;0;NA
NA;"Thunnus alalunga";-17.1840689571575;7.93545136472526;NA;0;NA
NA;"Thunnus alalunga";-38.3879984408203;-1.32138367957264;NA;0;NA
NA;"Thunnus alalunga";28.0816896189582;-49.3613819901013;NA;0;NA
NA;"Thunnus alalunga";-10.6633825125017;-52.3197633369266;NA;0;NA
NA;"Thunnus alalunga";-73.0984908425143;15.8542438737898;NA;0;NA
NA;"Thunnus alalunga";-53.8257447237975;46.7976770164387;NA;0;NA
NA;"Thunnus alalunga";-5.60739591329557;76.5616958384422;NA;0;NA
NA;"Thunnus alalunga";10.4645277522212;40.8278196052196;NA;0;NA
NA;"Thunnus alalunga";-9.77464976121122;-10.2077880007021;NA;0;NA
NA;"Thunnus alalunga";-49.393587360033;51.8893451507056;NA;0;NA
NA;"Thunnus alalunga";-17.8709226268787;31.3026698669975;NA;0;NA
NA;"Thunnus alalunga";11.5386240070924;-67.9371171834964;NA;0;NA
NA;"Thunnus alalunga";-26.6017605238921;-11.2601164261074;NA;0;NA
NA;"Thunnus alalunga";-81.6653851848294;12.4787645911406;NA;0;NA
NA;"Thunnus alalunga";11.209107699709;-53.4748572254015;NA;0;NA
NA;"Thunnus alalunga";29.9947668680599;-37.1261892564213;NA;0;NA
NA;"Thunnus alalunga";23.6909391287357;35.8146883968931;NA;0;NA
NA;"Thunnus alalunga";-46.704767200934;0.210578414029128;NA;0;NA
NA;"Thunnus alalunga";20.5875902454485;-35.8709707506779;NA;0;NA
NA;"Thunnus alalunga";-44.8269823770221;-55.6970337116621;NA;0;NA
NA;"Thunnus alalunga";-19.9812127903168;-39.904898460522;NA;0;NA
NA;"Thunnus alalunga";-32.9919391076321;11.7006686185851;NA;0;NA
NA;"Thunnus alalunga";-55.5069457185819;-55.5163320581721;NA;0;NA
NA;"Thunnus alalunga";-47.0657105503463;-56.4155383463997;NA;0;NA
NA;"Thunnus alalunga";-56.5746659083382;38.7173799370116;NA;0;NA
NA;"Thunnus alalunga";11.7265028249392;-51.3838146295021;NA;0;NA
NA;"Thunnus alalunga";-61.0857804808094;18.9587854452885;NA;0;NA
NA;"Thunnus alalunga";-13.595155058678;2.43986700884227;NA;0;NA
NA;"Thunnus alalunga";-46.138032777053;-29.0075454203536;NA;0;NA
NA;"Thunnus alalunga";-1.82315799287706;-16.176151453743;NA;0;NA
NA;"Thunnus alalunga";-19.5547962200577;42.1461029274768;NA;0;NA
NA;"Thunnus alalunga";-9.3572931367883;2.79105177102458;NA;0;NA
NA;"Thunnus alalunga";-32.0563019067204;-38.3981053759158;NA;0;NA
NA;"Thunnus alalunga";22.8722050942979;-37.3475938198718;NA;0;NA
NA;"Thunnus alalunga";27.9388245453823;-48.0667735646927;NA;0;NA
NA;"Thunnus alalunga";-28.9718252397662;16.9251855943442;NA;0;NA
NA;"Thunnus alalunga";-58.0507818751453;35.3044476796546;NA;0;NA
NA;"Thunnus alalunga";3.33522913972154;-45.1384420711465;NA;0;NA
NA;"Thunnus alalunga";50.352936062598;74.0322546713336;NA;0;NA
NA;"Thunnus alalunga";-51.235774809096;30.547955023825;NA;0;NA
NA;"Thunnus alalunga";-18.6421753260634;25.6505744348925;NA;0;NA
NA;"Thunnus alalunga";23.6475209627323;-66.6894232947883;NA;0;NA
NA;"Thunnus alalunga";-17.3424064350556;-42.1397134264713;NA;0;NA
NA;"Thunnus alalunga";1.15134542332261;-6.51737110040145;NA;0;NA
NA;"Thunnus alalunga";-22.4077124695632;-45.0161629926958;NA;0;NA
NA;"Thunnus alalunga";7.70299574015137;37.8226883614909;NA;0;NA
NA;"Thunnus alalunga";12.4320433463425;-10.3242156589142;NA;0;NA
NA;"Thunnus alalunga";-28.4650100417493;35.6631333167227;NA;0;NA
NA;"Thunnus alalunga";-33.0022656927018;5.59638380866641;NA;0;NA
NA;"Thunnus alalunga";-11.5091740425537;83.9812884032558;NA;0;NA
NA;"Thunnus alalunga";-0.274273276773792;74.6231658108471;NA;0;NA
NA;"Thunnus alalunga";-52.2695938968408;-53.5805461167164;NA;0;NA
NA;"Thunnus alalunga";-48.4415545371332;-40.2255440446911;NA;0;NA
NA;"Thunnus alalunga";29.4285418604197;-51.5386071073988;NA;0;NA
NA;"Thunnus alalunga";0.509932387036901;-33.9771780601853;NA;0;NA
NA;"Thunnus alalunga";-47.0061203048379;-56.0163183968609;NA;0;NA
NA;"Thunnus alalunga";-4.38616933722263;-36.1766489285053;NA;0;NA
NA;"Thunnus alalunga";10.6304246339358;-18.5486405713915;NA;0;NA
NA;"Thunnus alalunga";-24.5506330993154;1.13976462721116;NA;0;NA
NA;"Thunnus alalunga";-28.9437983996839;-24.3964186867672;NA;0;NA
NA;"Thunnus alalunga";8.59865253954534;-2.49100110771866;NA;0;NA
NA;"Thunnus alalunga";24.8672635092961;36.6074373536367;NA;0;NA
NA;"Thunnus alalunga";-65.1410345981379;30.165716475993;NA;0;NA
NA;"Thunnus alalunga";-15.6372102952705;-0.647564782296095;NA;0;NA
NA;"Thunnus alalunga";-0.50645446310764;64.6592107651314;NA;0;NA
NA;"Thunnus alalunga";15.7189156838746;-36.848884395763;NA;0;NA
NA;"Thunnus alalunga";-38.8300691166104;-19.2405201242047;NA;0;NA
NA;"Thunnus alalunga";3.55167289928626;-5.26724852882798;NA;0;NA
NA;"Thunnus alalunga";22.4269813958021;33.3096619898836;NA;0;NA
NA;"Thunnus alalunga";8.86449412786117;-4.46756389736173;NA;0;NA
NA;"Thunnus alalunga";-34.750425834794;17.5295558059098;NA;0;NA
NA;"Thunnus alalunga";-8.40363052395156;-33.6781079453553;NA;0;NA
NA;"Thunnus alalunga";-27.7199835688487;52.9668756553255;NA;0;NA
NA;"Thunnus alalunga";12.910838842988;-24.4724626136272;NA;0;NA
NA;"Thunnus alalunga";-44.2069856303187;-69.6523010802905;NA;0;NA
NA;"Thunnus alalunga";-50.922580311785;53.8724772399049;NA;0;NA
NA;"Thunnus alalunga";13.2846144629466;-8.5193564352875;NA;0;NA
NA;"Thunnus alalunga";-57.3043061640992;55.6275180293727;NA;0;NA
NA;"Thunnus alalunga";-31.5792006015885;17.0747334253561;NA;0;NA
NA;"Thunnus alalunga";-41.8789380713249;20.8128102894817;NA;0;NA
NA;"Thunnus alalunga";-12.4959798175232;48.4472287110806;NA;0;NA
NA;"Thunnus alalunga";12.9444853051403;-34.5087980020657;NA;0;NA
NA;"Thunnus alalunga";-14.8632521965813;33.49243232442;NA;0;NA
NA;"Thunnus alalunga";-3.96330897341245;54.0925283012374;NA;0;NA
NA;"Thunnus alalunga";-21.785508708676;-41.0437040692184;NA;0;NA
NA;"Thunnus alalunga";-22.0934042433605;-73.2059659186087;NA;0;NA
NA;"Thunnus alalunga";28.691357796346;-37.1133064150049;NA;0;NA
NA;"Thunnus alalunga";16.0268519523979;-33.3353500954963;NA;0;NA
NA;"Thunnus alalunga";13.2375901300387;-40.3827517542904;NA;0;NA
NA;"Thunnus alalunga";34.5037513529562;70.8162947814305;NA;0;NA
NA;"Thunnus alalunga";-16.211993631716;29.1588576777358;NA;0;NA
NA;"Thunnus alalunga";3.1622776297085;-45.1185887254092;NA;0;NA
NA;"Thunnus alalunga";2.70909143833191;-6.83864355999417;NA;0;NA
NA;"Thunnus alalunga";7.13965773119396;-41.3307887022834;NA;0;NA
NA;"Thunnus alalunga";-58.493316981238;12.2581662597736;NA;0;NA
NA;"Thunnus alalunga";7.66973912234131;-49.2811853078598;NA;0;NA
NA;"Thunnus alalunga";-38.4799502582645;-32.1958398965017;NA;0;NA
NA;"Thunnus alalunga";-3.22002088492206;3.30630236584783;NA;0;NA
NA;"Thunnus alalunga";2.71082622578019;-18.1459633762905;NA;0;NA
NA;"Thunnus alalunga";19.6297831454688;55.3189992486607;NA;0;NA
NA;"Thunnus alalunga";25.0471375524402;-61.940609810476;NA;0;NA
NA;"Thunnus alalunga";-4.23085920243393;-33.2251442374271;NA;0;NA
NA;"Thunnus alalunga";-41.1929162443269;32.1438364825172;NA;0;NA
NA;"Thunnus alalunga";-53.4417443957561;31.1429556062921;NA;0;NA
NA;"Thunnus alalunga";-13.7256305935834;43.6195811816455;NA;0;NA
NA;"Thunnus alalunga";-14.7468904311731;45.287715271847;NA;0;NA
NA;"Thunnus alalunga";-56.2924813370576;-46.3144442159378;NA;0;NA
NA;"Thunnus alalunga";-63.7917318698218;14.22384892826;NA;0;NA
NA;"Thunnus alalunga";-41.1374986990613;4.93284385067694;NA;0;NA
NA;"Thunnus alalunga";4.40893570428541;-11.2277009000544;NA;0;NA
NA;"Thunnus alalunga";-59.4949328917044;9.37855563003614;NA;0;NA
NA;"Thunnus alalunga";24.2531479536415;-38.7817394318385;NA;0;NA
NA;"Thunnus alalunga";7.10087251338035;-27.4344632583469;NA;0;NA
NA;"Thunnus alalunga";53.037839417811;73.8720474518839;NA;0;NA
NA;"Thunnus alalunga";9.95773781426423;-37.7949639937863;NA;0;NA
